episode_id,player_idx,final_label,window_size,t_soft,phase_t_soft,delta_own_ship_ratio,start_own_ship_ratio,delta_own_prod_ratio,start_own_prod_ratio,delta_own_planet_ratio,start_own_planet_ratio,delta_ship_gap,start_ship_gap,delta_prod_gap,start_prod_gap,delta_n_own_planets,start_n_own_planets,delta_n_neutral_planets,start_n_neutral_planets,delta_n_enemy_planets,start_n_enemy_planets,delta_own_ships_total,start_own_ships_total,delta_own_prod_total,start_own_prod_total,delta_mean_own_ships,start_mean_own_ships,delta_max_own_ships,start_max_own_ships,delta_std_own_ships,start_std_own_ships,delta_own_fleets_count,start_own_fleets_count,delta_own_fleets_ships,start_own_fleets_ships,delta_enemy_fleets_count,start_enemy_fleets_count,delta_enemy_fleets_ships,start_enemy_fleets_ships,delta_fleet_balance,start_fleet_balance,delta_own_under_threat_count,start_own_under_threat_count,delta_own_under_threat_ships,start_own_under_threat_ships,delta_enemy_contested_count,start_enemy_contested_count,delta_neutral_contested_count,start_neutral_contested_count,delta_incoming_enemy_to_own,start_incoming_enemy_to_own,delta_incoming_own_reinforce,start_incoming_own_reinforce,delta_net_incoming_own,start_net_incoming_own,delta_closest_threat_dist,start_closest_threat_dist
75858039,1,0,35,121,0.6836,-0.034900000000000014,0.1761,-0.10000000000000003,0.4167,-0.0625,0.3125,-158.0,-211.0,-13.0,-4.0,-2.0,10.0,-1.0,6.0,3.0,16.0,-28.0,158.0,-6.0,25.0,0.4499999999999993,15.8,23.0,30.0,6.23,9.76,1.0,9.0,36.0,150.0,2.0,10.0,-2.0,176.0,38.0,-26.0,-2.0,3.0,-22.0,24.0,1.0,4.0,-1.0,2.0,-110.0,144.0,16.0,11.0,126.0,-133.0,-0.060700000000000004,0.1053
75862477,0,0,40,161,0.801,-0.3451000000000001,0.5138,-0.1607,0.5,-0.1875,0.5,-409.0,15.0,-15.0,0.0,-4.0,14.0,3.0,0.0,5.0,14.0,-155.0,279.0,-7.0,26.0,-7.529999999999999,19.93,-10.0,45.0,-3.17,12.9,5.0,2.0,95.0,23.0,0.0,10.0,-29.0,145.0,124.0,-122.0,-1.0,3.0,-34.0,50.0,6.0,0.0,1.0,0.0,-112.0,142.0,-23.0,23.0,89.0,-119.0,-0.042,0.0698
75862477,1,1,40,160,0.796,0.08539999999999992,0.5229,0.03290000000000004,0.5385,0.026800000000000046,0.5357,242.0,24.0,7.0,4.0,3.0,15.0,3.0,0.0,-2.0,13.0,212.0,274.0,4.0,28.0,8.73,18.27,36.0,98.0,6.940000000000001,23.4,1.0,9.0,-14.0,123.0,1.0,3.0,57.0,37.0,-71.0,86.0,1.0,0.0,10.0,0.0,-2.0,6.0,0.0,0.0,32.0,37.0,27.0,10.0,-5.0,-27.0,0.36619999999999997,0.1269
75862678,0,1,28,113,0.8014,0.11200000000000004,0.4805,0.031200000000000006,0.5938,0.035699999999999954,0.5714,246.0,76.0,6.0,20.0,1.0,16.0,0.0,2.0,-1.0,10.0,198.0,468.0,3.0,57.0,9.93,29.25,73.0,65.0,20.159999999999997,18.78,-1.0,15.0,-14.0,185.0,-4.0,9.0,-36.0,125.0,22.0,60.0,-1.0,2.0,-14.0,31.0,-2.0,5.0,1.0,0.0,-62.0,118.0,-16.0,100.0,46.0,-18.0,0.12040000000000001,0.0605
75862678,1,0,28,113,0.8014,-0.09650000000000003,0.4025,-0.031200000000000006,0.3854,-0.035699999999999954,0.3571,-246.0,-76.0,-6.0,-20.0,-1.0,10.0,0.0,2.0,1.0,16.0,-48.0,392.0,-3.0,37.0,-0.980000000000004,39.2,4.0,77.0,7.32,19.16,-4.0,9.0,-36.0,125.0,-1.0,15.0,-14.0,185.0,-22.0,-60.0,0.0,1.0,-16.0,21.0,-3.0,6.0,0.0,0.0,-2.0,85.0,26.0,7.0,28.0,-78.0,-0.0030999999999999986,0.0515
75864159,0,1,30,116,0.7682,0.1996,0.3519,0.13159999999999994,0.4868,0.13890000000000002,0.4444,449.0,9.0,19.0,4.0,5.0,16.0,-1.0,6.0,-4.0,14.0,347.0,386.0,10.0,37.0,10.779999999999998,24.12,36.0,119.0,4.839999999999996,30.39,-6.0,12.0,-118.0,237.0,-1.0,11.0,-23.0,190.0,-95.0,47.0,1.0,1.0,21.0,10.0,-2.0,6.0,-2.0,2.0,23.0,86.0,-41.0,76.0,-64.0,-10.0,-0.0005000000000000004,0.0317
75864159,1,0,30,116,0.7682,-0.1368,0.3437,-0.11839999999999995,0.4342,-0.11110000000000003,0.3889,-449.0,-9.0,-19.0,-4.0,-4.0,14.0,-1.0,6.0,5.0,16.0,-102.0,377.0,-9.0,33.0,0.5700000000000003,26.93,57.0,86.0,15.509999999999998,26.0,-1.0,11.0,-23.0,190.0,-6.0,12.0,-118.0,237.0,95.0,-47.0,0.0,3.0,2.0,35.0,0.0,4.0,0.0,2.0,-35.0,119.0,-62.0,78.0,-27.0,-41.0,-0.0081,0.0346
75866275,0,0,46,184,0.8,-0.10709999999999999,0.1725,-0.1323,0.3382,-0.1112,0.3056,-256.0,42.0,-18.0,8.0,-4.0,11.0,0.0,18.0,4.0,7.0,-125.0,202.0,-9.0,23.0,-7.359999999999999,18.36,-80.0,95.0,-24.740000000000002,26.98,5.0,6.0,191.0,77.0,-5.0,10.0,-34.0,144.0,225.0,-67.0,-3.0,3.0,-9.0,9.0,0.0,3.0,2.0,0.0,-50.0,50.0,-63.0,63.0,-13.0,13.0,0.9714,0.0286
75866275,1,1,46,182,0.7913,0.0635,0.2111,0.10289999999999999,0.2353,0.05559999999999998,0.2222,203.0,48.0,14.0,-6.0,2.0,8.0,0.0,18.0,-2.0,10.0,62.0,278.0,7.0,16.0,-0.75,34.75,-45.0,123.0,-16.220000000000002,38.13,-7.0,9.0,-82.0,128.0,6.0,5.0,214.0,54.0,-296.0,74.0,0.0,1.0,8.0,17.0,-1.0,2.0,-3.0,3.0,11.0,50.0,-28.0,28.0,-39.0,-22.0,0.013200000000000003,0.0423
75867151,0,0,51,199,0.7773,-0.277,0.4811,-0.1765,0.5294,-0.125,0.4583,-527.0,150.0,-24.0,7.0,-3.0,11.0,0.0,3.0,3.0,10.0,-152.0,343.0,-12.0,36.0,-7.300000000000001,31.18,-31.0,79.0,-7.409999999999998,22.79,1.0,8.0,-2.0,121.0,-11.0,17.0,-152.0,222.0,150.0,-101.0,-2.0,2.0,-26.0,26.0,3.0,2.0,-1.0,1.0,-152.0,182.0,-46.0,50.0,106.0,-132.0,0.0465,0.0273
75867151,1,1,51,199,0.7773,0.3361,0.2707,0.1764,0.4265,0.12499999999999994,0.4167,527.0,-150.0,24.0,-7.0,3.0,10.0,0.0,3.0,-3.0,11.0,375.0,193.0,12.0,29.0,24.389999999999997,19.3,75.0,60.0,21.040000000000003,17.16,-11.0,17.0,-152.0,222.0,1.0,8.0,-2.0,121.0,-150.0,101.0,1.0,1.0,12.0,12.0,-5.0,7.0,1.0,0.0,56.0,59.0,-20.0,40.0,-76.0,-19.0,-0.03900000000000001,0.1116
75870117,0,1,23,97,0.822,0.2691,0.2084,0.14699999999999996,0.4107,0.10830000000000001,0.2917,450.0,-197.0,13.0,7.0,1.0,7.0,-3.0,11.0,-2.0,6.0,174.0,198.0,6.0,23.0,18.21,28.29,130.0,54.0,40.35,18.68,2.0,4.0,17.0,21.0,-2.0,4.0,-51.0,66.0,68.0,-45.0,0.0,1.0,-5.0,13.0,2.0,1.0,-1.0,2.0,-21.0,33.0,3.0,0.0,24.0,-33.0,0.1531,0.0409
75870117,1,0,23,97,0.822,-0.263,0.4158,-0.1126,0.2857,-0.04999999999999999,0.25,-450.0,197.0,-13.0,-7.0,-2.0,6.0,-3.0,11.0,1.0,7.0,-276.0,395.0,-7.0,16.0,-36.08,65.83,-131.0,177.0,-54.290000000000006,69.18,-2.0,4.0,-51.0,66.0,2.0,4.0,17.0,21.0,-68.0,45.0,0.0,0.0,0.0,0.0,-1.0,2.0,-1.0,1.0,8.0,12.0,3.0,0.0,-5.0,-12.0,-0.09680000000000001,0.1223
75872623,0,0,31,105,0.6646,-0.062100000000000044,0.3758,-0.053800000000000014,0.4038,-0.013900000000000023,0.3889,-261.0,-139.0,-13.0,-15.0,-2.0,14.0,-3.0,4.0,1.0,18.0,-36.0,392.0,-7.0,42.0,1.6700000000000017,28.0,-5.0,130.0,-4.380000000000003,36.56,-4.0,8.0,-37.0,78.0,1.0,10.0,26.0,130.0,-63.0,-52.0,1.0,1.0,29.0,4.0,-1.0,1.0,-1.0,1.0,50.0,39.0,-17.0,58.0,-67.0,19.0,0.001899999999999985,0.14
75872623,1,1,31,105,0.6646,0.15700000000000003,0.5091,0.08189999999999997,0.5481,0.0938,0.5,261.0,139.0,13.0,15.0,1.0,18.0,-3.0,4.0,-2.0,14.0,225.0,531.0,6.0,57.0,10.29,29.5,27.0,73.0,2.120000000000001,21.88,1.0,10.0,26.0,130.0,-4.0,8.0,-37.0,78.0,63.0,52.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,-4.0,4.0,0.0,61.0,4.0,57.0,0.8653,0.1347
75874543,0,1,29,107,0.7279,0.18059999999999998,0.5235,0.061899999999999955,0.5481,0.08609999999999995,0.525,491.0,80.0,11.0,11.0,1.0,21.0,-1.0,1.0,-4.0,18.0,229.0,756.0,4.0,57.0,8.770000000000003,36.0,-5.0,116.0,0.870000000000001,29.43,-6.0,37.0,-126.0,1000.0,1.0,5.0,67.0,43.0,-193.0,957.0,0.0,0.0,0.0,0.0,-2.0,11.0,0.0,0.0,35.0,20.0,67.0,510.0,32.0,490.0,-0.0553,0.0805
75874543,1,0,29,109,0.7415,-0.23159999999999997,0.4875,-0.09150000000000003,0.4615,-0.08890000000000003,0.45,-516.0,-22.0,-19.0,-7.0,-5.0,18.0,-1.0,1.0,2.0,21.0,-382.0,664.0,-11.0,48.0,-15.2,36.89,-46.0,132.0,-13.149999999999999,36.69,3.0,6.0,49.0,83.0,-9.0,42.0,-242.0,1116.0,291.0,-1033.0,1.0,5.0,32.0,55.0,0.0,2.0,-1.0,1.0,-340.0,577.0,33.0,14.0,373.0,-563.0,-0.03149999999999999,0.0701
75875734,0,1,23,71,0.6017,0.022199999999999998,0.3345,0.18160000000000004,0.3684,0.09440000000000004,0.3056,132.0,87.0,27.0,-2.0,5.0,11.0,2.0,15.0,-3.0,10.0,-87.0,398.0,16.0,28.0,-16.74,36.18,-80.0,132.0,-20.029999999999998,36.83,6.0,3.0,79.0,39.0,11.0,20.0,210.0,194.0,-131.0,-155.0,2.0,1.0,36.0,9.0,-2.0,3.0,2.0,0.0,98.0,50.0,66.0,0.0,-32.0,-50.0,-0.3986,0.4265
75875734,1,0,23,71,0.6017,-0.1558,0.2613,-0.1572,0.3947,-0.1028,0.2778,-132.0,-87.0,-27.0,2.0,-3.0,10.0,2.0,15.0,5.0,11.0,-219.0,311.0,-11.0,30.0,-17.96,31.1,-89.0,126.0,-35.190000000000005,48.31,11.0,20.0,210.0,194.0,6.0,3.0,79.0,39.0,131.0,155.0,-2.0,2.0,-12.0,12.0,2.0,3.0,0.0,2.0,-30.0,39.0,75.0,138.0,105.0,99.0,0.02729999999999999,0.0781
75877534,0,1,49,168,0.6774,0.16720000000000002,0.5434,0.1612,0.4524,0.11310000000000003,0.4583,440.0,86.0,30.0,-8.0,5.0,11.0,2.0,0.0,-3.0,13.0,292.0,538.0,16.0,38.0,2.970000000000006,48.91,24.0,96.0,5.590000000000003,26.86,-2.0,6.0,-7.0,62.0,0.0,10.0,-18.0,100.0,11.0,-38.0,1.0,0.0,6.0,0.0,-2.0,4.0,0.0,0.0,9.0,3.0,18.0,0.0,9.0,-3.0,-0.5563,0.5949
75877534,1,0,49,168,0.6774,-0.19630000000000003,0.4566,-0.184,0.5476,-0.1846,0.5417,-440.0,-86.0,-30.0,8.0,-3.0,13.0,2.0,0.0,5.0,11.0,-148.0,452.0,-14.0,46.0,-4.3700000000000045,34.77,1.0,95.0,1.8500000000000014,26.91,0.0,10.0,-18.0,100.0,-2.0,6.0,-7.0,62.0,-11.0,38.0,-1.0,1.0,-10.0,10.0,2.0,1.0,0.0,0.0,-25.0,62.0,-27.0,97.0,-2.0,35.0,0.1171,0.0344
75878390,0,0,33,115,0.6886,0.029299999999999993,0.4186,-0.13640000000000002,0.5,-0.14290000000000003,0.5,90.0,-170.0,-24.0,2.0,-4.0,14.0,0.0,2.0,4.0,12.0,3.0,581.0,-12.0,44.0,16.9,41.5,-104.0,236.0,-21.490000000000002,66.23,-6.0,11.0,-107.0,166.0,1.0,8.0,-11.0,129.0,-96.0,37.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,37.0,11.0,-85.0,93.0,-122.0,82.0,-0.39880000000000004,0.5966
75878390,1,1,33,112,0.6707,0.16880000000000006,0.4396,0.1235,0.4674,0.12949999999999995,0.4062,279.0,30.0,17.0,1.0,2.0,13.0,-5.0,7.0,-1.0,12.0,19.0,691.0,9.0,43.0,-5.82,53.15,64.0,212.0,16.580000000000005,57.07,0.0,8.0,-19.0,129.0,-2.0,11.0,-59.0,177.0,40.0,-48.0,1.0,1.0,-1.0,8.0,2.0,1.0,0.0,0.0,-56.0,87.0,-35.0,112.0,21.0,25.0,-0.006599999999999995,0.1508
75880085,0,1,43,182,0.8465,0.04039999999999999,0.6689,0.03839999999999999,0.6058,0.0,0.5938,-76.0,595.0,-1.0,33.0,0.0,19.0,-3.0,5.0,3.0,8.0,4.0,784.0,4.0,63.0,0.21000000000000085,41.26,30.0,87.0,6.289999999999999,24.5,6.0,12.0,161.0,156.0,-2.0,13.0,103.0,143.0,58.0,13.0,-1.0,3.0,13.0,31.0,5.0,1.0,-1.0,1.0,-28.0,128.0,97.0,94.0,125.0,-34.0,0.17509999999999998,0.0296
75880085,1,0,43,182,0.8465,0.08080000000000001,0.1613,0.04800000000000004,0.2885,0.0938,0.25,76.0,-595.0,1.0,-33.0,3.0,8.0,-3.0,5.0,0.0,19.0,80.0,189.0,5.0,30.0,0.8299999999999983,23.62,0.0,55.0,3.3100000000000005,14.92,-2.0,13.0,103.0,143.0,6.0,12.0,161.0,156.0,-58.0,-13.0,1.0,1.0,-7.0,20.0,-3.0,6.0,0.0,0.0,76.0,50.0,131.0,15.0,55.0,-35.0,-0.1982,0.24
75888085,0,0,31,115,0.7325,0.0801,0.3261,-0.012500000000000011,0.3875,0.031200000000000006,0.3438,-13.0,-86.0,-10.0,-9.0,1.0,11.0,-4.0,5.0,3.0,16.0,53.0,209.0,-1.0,31.0,2.8299999999999983,19.0,35.0,28.0,15.900000000000002,7.36,-6.0,13.0,-37.0,135.0,-5.0,19.0,-76.0,270.0,39.0,-135.0,0.0,1.0,-18.0,21.0,1.0,3.0,-1.0,1.0,-30.0,81.0,-57.0,57.0,-27.0,-24.0,-0.2531,0.2955
75888085,1,1,31,115,0.7325,0.09949999999999998,0.4602,0.11250000000000004,0.5,0.0938,0.5,13.0,86.0,10.0,9.0,3.0,16.0,-4.0,5.0,1.0,11.0,66.0,295.0,9.0,40.0,0.5599999999999987,18.44,16.0,38.0,1.709999999999999,12.82,-5.0,19.0,-76.0,270.0,-6.0,13.0,-37.0,135.0,-39.0,135.0,0.0,2.0,10.0,20.0,-1.0,4.0,-2.0,2.0,35.0,63.0,-19.0,162.0,-54.0,99.0,-0.0003999999999999976,0.0703
75888091,0,1,32,124,0.7799,0.16700000000000004,0.4415,0.17099999999999993,0.4474,0.10710000000000003,0.4643,216.0,1.0,26.0,-4.0,3.0,13.0,0.0,3.0,-3.0,12.0,27.0,332.0,13.0,34.0,-3.099999999999998,25.54,32.0,58.0,6.460000000000001,17.98,1.0,11.0,1.0,172.0,-2.0,11.0,-119.0,228.0,120.0,-56.0,-3.0,4.0,-54.0,56.0,0.0,3.0,0.0,0.0,-51.0,124.0,-38.0,85.0,13.0,-39.0,-0.004899999999999998,0.018
75888091,1,0,32,124,0.7799,-0.19949999999999998,0.4402,-0.17109999999999997,0.5,-0.10719999999999996,0.4286,-216.0,-1.0,-26.0,4.0,-3.0,12.0,0.0,3.0,3.0,13.0,-189.0,331.0,-13.0,38.0,-11.799999999999999,27.58,-16.0,58.0,-8.27,21.02,-2.0,11.0,-119.0,228.0,1.0,11.0,1.0,172.0,-120.0,56.0,3.0,0.0,50.0,0.0,-2.0,6.0,0.0,1.0,39.0,87.0,-40.0,59.0,-79.0,-28.0,0.05349999999999999,0.0263
75888282,0,1,28,94,0.662,0.32349999999999995,0.3401,0.14010000000000006,0.4432,0.10060000000000002,0.3056,452.0,139.0,19.0,4.0,2.0,11.0,-5.0,14.0,-1.0,11.0,329.0,403.0,10.0,39.0,19.67,36.64,111.0,87.0,35.550000000000004,27.29,-1.0,7.0,-6.0,117.0,6.0,7.0,102.0,120.0,-108.0,-3.0,3.0,1.0,35.0,3.0,1.0,2.0,1.0,1.0,117.0,49.0,-58.0,58.0,-175.0,9.0,-0.0484,0.0949
75888282,1,0,28,96,0.6761,-0.08370000000000001,0.1988,-0.07850000000000001,0.3523,-0.02779999999999999,0.2778,-222.0,-297.0,-17.0,-12.0,-2.0,10.0,-5.0,14.0,3.0,12.0,-157.0,269.0,-8.0,31.0,-12.899999999999999,26.9,-14.0,51.0,1.25,12.15,4.0,7.0,66.0,133.0,0.0,5.0,-7.0,92.0,73.0,41.0,1.0,0.0,16.0,0.0,5.0,1.0,0.0,2.0,18.0,4.0,-70.0,86.0,-88.0,82.0,-0.26780000000000004,0.3027
75890927,0,0,26,66,0.5038,-0.1026,0.2934,-0.041200000000000014,0.3269,-0.041700000000000015,0.2917,-225.0,75.0,-11.0,-2.0,0.0,7.0,0.0,11.0,4.0,6.0,-40.0,206.0,-1.0,17.0,-5.719999999999999,29.43,-19.0,67.0,-9.100000000000001,26.59,1.0,3.0,15.0,48.0,0.0,5.0,-22.0,53.0,37.0,-5.0,-1.0,1.0,-3.0,3.0,2.0,1.0,1.0,0.0,-2.0,13.0,-34.0,34.0,-32.0,21.0,-0.06360000000000002,0.2262
75890927,1,1,26,66,0.5038,0.17660000000000003,0.1866,0.15250000000000002,0.3654,0.10709999999999997,0.25,225.0,-75.0,11.0,2.0,4.0,6.0,0.0,11.0,0.0,7.0,185.0,131.0,10.0,19.0,9.770000000000003,21.83,45.0,31.0,11.79,10.5,0.0,5.0,-22.0,53.0,1.0,3.0,15.0,48.0,-37.0,5.0,1.0,0.0,7.0,0.0,1.0,1.0,-2.0,2.0,26.0,14.0,5.0,15.0,-21.0,1.0,0.016,0.072
75890977,0,1,53,219,0.8264,0.0393,0.5265,0.18799999999999994,0.4444,0.23209999999999997,0.375,91.0,111.0,25.0,-5.0,5.0,12.0,-1.0,3.0,-8.0,17.0,198.0,447.0,11.0,32.0,0.6899999999999977,37.25,50.0,72.0,6.34,18.67,-1.0,8.0,-8.0,78.0,-9.0,12.0,-87.0,138.0,79.0,-60.0,0.0,0.0,0.0,0.0,-2.0,5.0,0.0,0.0,5.0,46.0,17.0,18.0,12.0,-28.0,0.031100000000000003,0.1246
75890977,1,0,53,219,0.8264,-0.007199999999999984,0.3958,-0.17570000000000002,0.5139,-0.2098,0.5312,-91.0,-111.0,-25.0,5.0,-8.0,17.0,-1.0,3.0,5.0,12.0,107.0,336.0,-14.0,37.0,29.459999999999997,19.76,-7.0,89.0,5.419999999999998,21.46,-9.0,12.0,-87.0,138.0,-1.0,8.0,-8.0,78.0,-79.0,60.0,0.0,0.0,0.0,0.0,-1.0,4.0,0.0,0.0,-25.0,60.0,-92.0,92.0,-67.0,32.0,0.034,0.0374
75890978,0,0,37,120,0.6486,-0.05209999999999998,0.3447,0.05359999999999998,0.25,0.041700000000000015,0.25,-278.0,123.0,-9.0,-7.0,1.0,6.0,-5.0,11.0,4.0,7.0,-113.0,314.0,3.0,14.0,-23.619999999999997,52.33,-64.0,129.0,-20.680000000000003,41.45,3.0,2.0,27.0,4.0,-1.0,5.0,3.0,27.0,24.0,-23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,19.0,0.0,12.0,0.0,-0.7749,1.0
75890978,1,1,37,96,0.5189,0.1432,0.1764,0.1619,0.2667,0.119,0.2143,97.0,-52.0,8.0,2.0,2.0,6.0,-6.0,16.0,0.0,6.0,118.0,169.0,8.0,16.0,7.710000000000001,28.17,30.0,51.0,6.48,16.58,6.0,4.0,-7.0,40.0,2.0,4.0,35.0,42.0,-42.0,-2.0,1.0,0.0,6.0,0.0,-2.0,2.0,1.0,1.0,27.0,18.0,3.0,17.0,-24.0,-1.0,-0.39980000000000004,0.5016
75891081,0,0,23,66,0.5739,0.04879999999999998,0.229,0.03490000000000004,0.3026,0.0,0.25,-141.0,-69.0,-7.0,-11.0,1.0,6.0,0.0,8.0,3.0,10.0,172.0,128.0,4.0,23.0,21.53,21.33,81.0,28.0,30.859999999999996,7.94,0.0,4.0,31.0,16.0,6.0,5.0,87.0,56.0,-56.0,-40.0,0.0,1.0,5.0,6.0,4.0,0.0,-1.0,1.0,26.0,6.0,0.0,0.0,-26.0,-6.0,-0.1355,0.1759
75891081,1,1,23,66,0.5739,0.11980000000000002,0.3524,0.11509999999999998,0.4474,0.047599999999999976,0.4167,141.0,69.0,7.0,11.0,3.0,10.0,0.0,8.0,1.0,6.0,313.0,197.0,11.0,34.0,19.529999999999998,19.7,54.0,40.0,20.53,11.1,6.0,5.0,87.0,56.0,0.0,4.0,31.0,16.0,56.0,40.0,1.0,0.0,20.0,0.0,2.0,1.0,0.0,1.0,47.0,0.0,55.0,34.0,8.0,34.0,-0.8809,1.0
75891671,0,1,39,140,0.7216,0.015100000000000002,0.4356,0.10720000000000007,0.4821,0.10000000000000003,0.45,84.0,17.0,12.0,0.0,2.0,9.0,0.0,2.0,-2.0,9.0,-195.0,538.0,6.0,27.0,-28.6,59.78,-125.0,205.0,-40.720000000000006,66.68,4.0,2.0,50.0,9.0,3.0,4.0,44.0,39.0,6.0,-30.0,0.0,1.0,3.0,17.0,0.0,1.0,0.0,0.0,34.0,39.0,42.0,8.0,8.0,-31.0,-0.2009,0.2476
75891671,1,0,39,141,0.7268,-0.11319999999999997,0.4251,-0.16069999999999995,0.4821,-0.15000000000000002,0.45,-82.0,-17.0,-18.0,0.0,-3.0,9.0,0.0,2.0,3.0,9.0,-320.0,548.0,-9.0,27.0,-22.89,60.89,-100.0,154.0,-22.099999999999998,39.26,3.0,4.0,44.0,39.0,5.0,2.0,53.0,9.0,-9.0,30.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,-2.0,-1.0,0.044399999999999995,0.5061
75891694,0,0,51,182,0.7109,-0.011800000000000005,0.2325,-0.1152,0.3235,-0.05960000000000004,0.4167,-181.0,12.0,-26.0,3.0,0.0,10.0,-1.0,6.0,5.0,8.0,3.0,189.0,-7.0,22.0,0.3000000000000007,18.9,4.0,44.0,-2.6099999999999994,17.93,10.0,8.0,248.0,105.0,3.0,6.0,97.0,60.0,151.0,45.0,1.0,1.0,3.0,2.0,4.0,2.0,-2.0,2.0,3.0,39.0,-7.0,19.0,-10.0,-20.0,-0.029700000000000004,0.0941
75891694,1,1,51,181,0.707,0.023899999999999977,0.2494,0.06459999999999999,0.3382,0.017900000000000027,0.375,-3.0,7.0,5.0,5.0,2.0,9.0,0.0,6.0,2.0,9.0,16.0,219.0,6.0,23.0,-2.969999999999999,24.33,28.0,47.0,6.149999999999999,13.68,6.0,6.0,113.0,60.0,7.0,9.0,219.0,100.0,-106.0,-40.0,4.0,2.0,78.0,25.0,0.0,2.0,3.0,0.0,253.0,66.0,73.0,28.0,-180.0,-38.0,-0.015999999999999997,0.045
75892238,0,0,33,123,0.741,-0.06330000000000002,0.4025,-0.08750000000000002,0.45,-0.0937,0.4375,-318.0,-11.0,-21.0,-1.0,-3.0,14.0,-5.0,5.0,8.0,13.0,19.0,328.0,-7.0,36.0,8.120000000000001,23.43,11.0,51.0,5.029999999999999,13.06,0.0,8.0,9.0,73.0,-10.0,22.0,-153.0,338.0,162.0,-265.0,-2.0,4.0,-53.0,87.0,4.0,1.0,-2.0,2.0,-104.0,234.0,-28.0,38.0,76.0,-196.0,-0.02559999999999999,0.0652
75892238,1,1,33,123,0.741,0.24480000000000007,0.416,0.17499999999999993,0.4625,0.25,0.4062,318.0,11.0,21.0,1.0,8.0,13.0,-5.0,5.0,-3.0,14.0,337.0,339.0,14.0,37.0,6.109999999999999,26.08,65.0,72.0,11.04,20.12,-10.0,22.0,-153.0,338.0,0.0,8.0,9.0,73.0,-162.0,265.0,1.0,1.0,8.0,9.0,-1.0,7.0,-1.0,1.0,50.0,22.0,-30.0,85.0,-80.0,63.0,0.1883,0.2332
75892635,0,1,37,141,0.7581,0.07389999999999997,0.2262,0.10520000000000002,0.3553,0.08330000000000004,0.3056,186.0,12.0,12.0,7.0,3.0,11.0,-1.0,16.0,-2.0,9.0,57.0,295.0,8.0,27.0,-1.6799999999999997,26.82,30.0,50.0,8.850000000000001,17.58,1.0,7.0,-28.0,185.0,-1.0,5.0,-25.0,105.0,-3.0,80.0,0.0,1.0,16.0,10.0,1.0,2.0,3.0,0.0,1.0,67.0,-67.0,82.0,-68.0,15.0,0.2535,0.0222
75892635,1,0,37,141,0.7581,-0.0857,0.217,-0.0527,0.2632,-0.05560000000000001,0.25,-186.0,-12.0,-12.0,-7.0,-2.0,9.0,-1.0,16.0,3.0,11.0,-129.0,283.0,-4.0,20.0,-9.440000000000001,31.44,-27.0,65.0,-11.190000000000001,20.85,-1.0,5.0,-25.0,105.0,1.0,7.0,-28.0,185.0,3.0,-80.0,2.0,1.0,-12.0,60.0,1.0,2.0,0.0,1.0,-24.0,103.0,-12.0,12.0,12.0,-91.0,0.024300000000000002,0.0972
75896280,0,0,33,120,0.7186,-0.004300000000000026,0.3431,0.0,0.3636,-0.08330000000000004,0.4444,-29.0,-267.0,-5.0,-18.0,-3.0,16.0,-3.0,4.0,6.0,16.0,-30.0,363.0,0.0,32.0,2.9299999999999997,22.69,7.0,50.0,-1.5300000000000011,16.76,-6.0,14.0,-89.0,199.0,11.0,7.0,210.0,150.0,-299.0,49.0,2.0,2.0,28.0,38.0,-3.0,6.0,-1.0,1.0,81.0,88.0,-36.0,38.0,-117.0,-50.0,-0.0212,0.0482
75896280,1,1,33,120,0.7186,0.044399999999999995,0.5955,0.05679999999999996,0.5682,0.16669999999999996,0.4444,29.0,267.0,5.0,18.0,6.0,16.0,-3.0,4.0,-3.0,16.0,-1.0,630.0,5.0,50.0,-10.790000000000003,39.38,-13.0,89.0,-8.79,27.66,11.0,7.0,210.0,150.0,-6.0,14.0,-89.0,199.0,299.0,-49.0,0.0,1.0,43.0,8.0,1.0,4.0,0.0,0.0,-17.0,125.0,129.0,62.0,146.0,-63.0,-0.06589999999999999,0.1644
75896918,0,0,39,170,0.8586,-0.16920000000000002,0.4254,-0.11880000000000002,0.4,-0.15000000000000002,0.4,-158.0,11.0,-13.0,-8.0,-2.0,8.0,3.0,2.0,3.0,10.0,-89.0,265.0,-6.0,24.0,-3.789999999999999,33.12,-3.0,58.0,6.620000000000001,15.29,-3.0,6.0,-1.0,31.0,7.0,22.0,31.0,269.0,-32.0,-238.0,-2.0,2.0,-53.0,53.0,-3.0,4.0,0.0,0.0,-79.0,124.0,0.0,0.0,79.0,-124.0,0.2964,0.0326
