episode_id,n_players,n_steps,rewards_json,statuses_json,team_names_json,winners_idx,is_1v1,is_ffa4,is_draw,seed,episode_steps_max,shipSpeed,cometSpeed
76369073,2,222,"[1, -1]","[""DONE"", ""DONE""]","[""Adam Vajda"", ""lookaside""]",[0],True,False,False,,500,6.0,4.0
76369368,2,202,"[1, -1]","[""DONE"", ""DONE""]","[""Komil Parmar"", ""ush""]",[0],True,False,False,,500,6.0,4.0
76379566,4,329,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Anti"", ""lookaside"", ""C&J"", ""Alfaxad""]",[1],False,True,False,,500,6.0,4.0
76395944,4,500,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Scotty B"", ""Audun Ljone Henriksen"", ""Ceshine Lee"", ""ush""]",[1],False,True,False,,500,6.0,4.0
76397269,2,286,"[-1, 1]","[""DONE"", ""DONE""]","[""ush"", ""TensorFlower""]",[1],True,False,False,,500,6.0,4.0
76404318,4,237,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""monnu"", ""fgwiebfaoish"", ""if_else_wins"", ""mason McClintic""]",[0],False,True,False,,500,6.0,4.0
76404703,4,187,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""monnu"", ""wala"", ""Orbital Occle"", ""mtmr_s1""]",[2],False,True,False,,500,6.0,4.0
76405377,4,227,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Ezra"", ""TensorFlower"", ""klog"", ""fgwiebfaoish""]",[2],False,True,False,,500,6.0,4.0
76408494,2,108,"[-1, 1]","[""DONE"", ""DONE""]","[""fgwiebfaoish"", ""Audun Ljone Henriksen""]",[1],True,False,False,,500,6.0,4.0
76416544,4,242,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Slawek Biel"", ""sary sary"", ""ush"", ""DONJYARAHOI""]",[2],False,True,False,,500,6.0,4.0
76417215,4,163,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""SQLRockstar"", ""ush"", ""TensorFlower"", ""Saicharan Ramineni""]",[2],False,True,False,,500,6.0,4.0
76421250,2,217,"[-1, 1]","[""DONE"", ""DONE""]","[""lookaside"", ""tomo0608""]",[1],True,False,False,,500,6.0,4.0
76432784,4,125,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""koh"", ""Himeno"", ""ush"", ""Leszek G\u00f3ra""]",[2],False,True,False,,500,6.0,4.0
76435455,4,237,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""saihyou"", ""Ceshine Lee"", ""Qixiu"", ""fgwiebfaoish""]",[2],False,True,False,,500,6.0,4.0
76443885,4,197,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""lookaside"", ""Thomas Greissler"", ""mogura2.0"", ""Adarsh Sharma""]",[3],False,True,False,,500,6.0,4.0
76448561,2,211,"[-1, 1]","[""DONE"", ""DONE""]","[""fgwiebfaoish"", ""Artem""]",[1],True,False,False,,500,6.0,4.0
76451682,2,124,"[1, -1]","[""DONE"", ""DONE""]","[""fgwiebfaoish"", ""Forrest""]",[0],True,False,False,,500,6.0,4.0
76453508,2,138,"[-1, 1]","[""DONE"", ""DONE""]","[""lookaside"", ""Sangram Patil""]",[1],True,False,False,,500,6.0,4.0
76475049,4,196,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""wala"", ""fgwiebfaoish"", ""TonyK"", ""mtmr_s1""]",[2],False,True,False,,500,6.0,4.0
76475658,4,128,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""sash"", ""Orbital Occle"", ""Shun_PI"", ""Erik Kvanli""]",[3],False,True,False,,500,6.0,4.0
76476141,4,143,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""jack gell"", ""Ousagi"", ""sash"", ""Orbital Occle""]",[2],False,True,False,,500,6.0,4.0
76480194,4,270,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Orbit_flexer"", ""xiao long745"", ""lookaside"", ""w0t0""]",[1],False,True,False,,500,6.0,4.0
76480597,4,141,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Hailstorm"", ""Orbital Occle"", ""Forrest"", ""wala""]",[1],False,True,False,,500,6.0,4.0
76481945,2,114,"[1, -1]","[""DONE"", ""DONE""]","[""lookaside"", ""SeaEag1e""]",[0],True,False,False,,500,6.0,4.0
76483783,4,500,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""DustyRusty"", ""fgwiebfaoish"", ""3Comets"", ""if_else_wins""]",[2],False,True,False,,500,6.0,4.0
76489368,4,223,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Roche Overflow"", ""Kevin Cao"", ""fgwiebfaoish"", ""Nandodemo""]",[0],False,True,False,,500,6.0,4.0
76501130,4,150,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""fgwiebfaoish"", ""klog"", ""skalermo"", ""Roche Overflow""]",[1],False,True,False,,500,6.0,4.0
76501532,2,194,"[1, -1]","[""DONE"", ""DONE""]","[""Orbital Occle"", ""Roche Overflow""]",[0],True,False,False,,500,6.0,4.0
76509046,2,217,"[-1, 1]","[""DONE"", ""DONE""]","[""Orbital Occle"", ""Galatea of the Spheres""]",[1],True,False,False,,500,6.0,4.0
76510627,4,265,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Daehyeon12"", ""fishcat"", ""lookaside"", ""Robert Cheah""]",[3],False,True,False,,500,6.0,4.0
76516585,4,183,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""vkhydras"", ""fgwiebfaoish"", ""DONJYARAHOI"", ""KTakashina""]",[1],False,True,False,,500,6.0,4.0
76527854,2,150,"[-1, 1]","[""DONE"", ""DONE""]","[""Orbital Occle"", ""213tubo""]",[1],True,False,False,,500,6.0,4.0
76528949,2,125,"[-1, 1]","[""DONE"", ""DONE""]","[""fgwiebfaoish"", ""Artem""]",[1],True,False,False,,500,6.0,4.0
76538468,4,240,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""chen Jack12"", ""lookaside"", ""Troups"", ""W Squared""]",[2],False,True,False,,500,6.0,4.0
76538658,4,261,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Orbital Occle"", ""\u8d75\u4e91\u9f99"", ""Kha Vo"", ""\ud83d\udef0\ufe0f Low-Orbit Losers""]",[3],False,True,False,,500,6.0,4.0
76546430,4,197,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""linrock"", ""mrmvrey"", ""TensorFlower"", ""fgwiebfaoish""]",[2],False,True,False,,500,6.0,4.0
76559251,2,291,"[-1, 1]","[""DONE"", ""DONE""]","[""fgwiebfaoish"", ""TensorFlower""]",[1],True,False,False,,500,6.0,4.0
76593975,4,312,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""cmmc27"", ""lookaside"", ""KTakashina"", ""Oliver Wang""]",[0],False,True,False,,500,6.0,4.0
76601546,2,112,"[1, -1]","[""DONE"", ""DONE""]","[""Orbital Occle"", ""mmath2""]",[0],True,False,False,,500,6.0,4.0
76615970,4,143,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""TensorFlower"", ""Orbital Occle"", ""you don't need RL"", ""ush""]",[3],False,True,False,,500,6.0,4.0
76623067,4,197,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Orbital Occle"", ""Forrest"", ""mmath2"", ""skuro0315""]",[2],False,True,False,,500,6.0,4.0
76632857,4,152,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""jack gell"", ""Orbital Occle"", ""istinetz"", ""bomac1""]",[0],False,True,False,,500,6.0,4.0
76638881,4,205,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""fgwiebfaoish"", ""Sheeesh---"", ""Viltrum Empire"", ""Claws""]",[3],False,True,False,,500,6.0,4.0
76645729,4,206,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Aidan P5"", ""ra5anchor"", ""Orbital Occle"", ""Claws""]",[3],False,True,False,,500,6.0,4.0
76657754,4,204,"[-1, 1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Stands for one and only"", ""kglctf"", ""lookaside"", ""Sam Harrington""]",[1],False,True,False,,500,6.0,4.0
76670723,2,139,"[1, -1]","[""DONE"", ""DONE""]","[""fgwiebfaoish"", ""HY2017""]",[0],True,False,False,,500,6.0,4.0
76674529,4,219,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""mtmr_s1"", ""HY2017"", ""Orbital Occle"", ""ShunkiKyoya""]",[3],False,True,False,,500,6.0,4.0
76682997,4,228,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Caiden Matthews"", ""Slawek Biel"", ""monnu"", ""Orbital Occle""]",[3],False,True,False,,500,6.0,4.0
76686494,4,227,"[1, -1, -1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Yunioshi"", ""Emre"", ""ush"", ""fgwiebfaoish""]",[0],False,True,False,,500,6.0,4.0
76697550,4,143,"[-1, -1, -1, 1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""sary sary"", ""Orbital Occle"", ""ush"", ""Mendrika Ramarlina""]",[3],False,True,False,,500,6.0,4.0
76744055,4,189,"[-1, -1, 1, -1]","[""DONE"", ""DONE"", ""DONE"", ""DONE""]","[""Kevin Cao"", ""lookaside"", ""sary sary"", ""Orbital Occle""]",[2],False,True,False,,500,6.0,4.0
