episode_id,omega,n_planets,n_orbital,n_static,orbital_share,prod_total,prod_mean,prod_std,n_neutral_start,neutral_prod_share,mean_inter_dist,min_inter_dist,max_inter_dist,std_inter_dist,sun_blockage_share,home_to_nearest_neutral_median,home_to_home_median,n_home
76271980,0.02657168912758708,32,4,28,0.125,76.0,2.375,1.2183492931011204,32,1.0,59.80154299715618,10.471090633778548,120.38200338017259,26.855669580313673,0.12903225806451613,0.0,0.0,0
76275892,0.03587433152352964,32,0,32,0.0,88.0,2.75,1.5612494995995996,32,1.0,60.80051736268957,11.223624226019105,119.66161842791121,26.74989016298932,0.12096774193548387,0.0,0.0,0
76276130,0.030353677719969392,28,4,24,0.14285714285714285,72.0,2.5714285714285716,1.498298354528788,28,1.0,57.01988799585609,11.870985849471863,104.46416704585614,24.708545979082523,0.14285714285714285,0.0,0.0,0
76279421,0.04467476607274644,40,4,36,0.1,52.0,1.3,0.6403124237432849,40,1.0,58.53550550963573,9.076558567955962,119.25076844267782,26.643170614008092,0.14871794871794872,0.0,0.0,0
76281340,0.0314628979473799,28,0,28,0.0,84.0,3.0,1.5118578920369088,28,1.0,61.736220682840965,9.929835444588727,110.90811108412505,26.592097928696827,0.07936507936507936,0.0,0.0,0
76282382,0.04746587283568317,28,4,24,0.14285714285714285,84.0,3.0,1.3093073414159542,28,1.0,57.75551510317024,10.290598566030917,110.94351349893432,25.07081929194395,0.14285714285714285,0.0,0.0,0
76287943,0.03484623271269162,36,4,32,0.1111111111111111,80.0,2.2222222222222223,1.0304020550550783,36,1.0,58.40832415552002,9.460307945279279,117.32835947256788,25.816130249077823,0.12380952380952381,0.0,0.0,0
76292858,0.03218313723339549,28,0,28,0.0,76.0,2.7142857142857144,1.385051387833237,28,1.0,61.296955322630495,10.995227794429745,121.07222324920849,27.167838455599615,0.15343915343915343,0.0,0.0,0
76293330,0.030871905827419027,24,0,24,0.0,76.0,3.1666666666666665,1.4624940645653537,24,1.0,61.64122803274598,10.97716137708302,114.3340752885037,26.4156954348531,0.11594202898550725,0.0,0.0,0
76296024,0.030271247413368032,28,4,24,0.14285714285714285,80.0,2.857142857142857,1.6413036132965795,28,1.0,56.875074808189225,9.240576372431638,110.79776317227633,24.91234609970934,0.14285714285714285,0.0,0.0,0
76301352,0.032755778831948225,36,4,32,0.1111111111111111,80.0,2.2222222222222223,1.227262335243029,36,1.0,59.474001691066896,10.429700204597141,127.14758373902863,26.862756311743556,0.1619047619047619,0.0,0.0,0
76303822,0.036033324381861624,20,0,20,0.0,40.0,2.0,1.0954451150103321,20,1.0,62.95920197673014,12.72364330868569,107.02565927906777,25.885381588178202,0.07368421052631578,0.0,0.0,0
76312376,0.030320306219857457,32,4,28,0.125,84.0,2.625,0.9921567416492215,32,1.0,60.951365668651235,10.207095079913353,114.99035267691482,27.02748925034987,0.13709677419354838,0.0,0.0,0
76317443,0.031897899840986635,36,4,32,0.1111111111111111,84.0,2.3333333333333335,1.3333333333333333,36,1.0,59.01252142349378,9.769494696199216,119.15150116585721,26.058492984508966,0.13015873015873017,0.0,0.0,0
76319914,0.02724730678557978,32,4,28,0.125,100.0,3.125,1.6909686573085854,32,1.0,59.66647233684388,11.065254775526052,120.72590219194637,26.3815078306726,0.13709677419354838,0.0,0.0,0
76324744,0.04167648414169446,32,0,32,0.0,72.0,2.25,1.479019945774904,32,1.0,60.462379265148186,9.709603570723175,120.1875550624942,27.19156949416773,0.14516129032258066,0.0,0.0,0
76324976,0.03727925942764823,32,0,32,0.0,80.0,2.5,1.0,32,1.0,59.88760575781239,11.83452169064235,119.67166314927043,26.331163407501055,0.0967741935483871,0.0,0.0,0
76334869,0.040801895821556855,20,0,20,0.0,60.0,3.0,1.2649110640673518,20,1.0,66.59360827459254,13.377735093597211,119.63857931740631,28.604709818427015,0.1368421052631579,0.0,0.0,0
76336072,0.030068009649630686,28,4,24,0.14285714285714285,72.0,2.5714285714285716,1.178030178747903,28,1.0,58.98181069085391,11.382371787710404,117.07149108473372,26.13295640996916,0.1746031746031746,0.0,0.0,0
76338140,0.045406583703420524,20,0,20,0.0,64.0,3.2,1.3266499161421599,20,1.0,59.85429304491555,13.719020475186028,101.67720488855761,25.767981949377685,0.1368421052631579,0.0,0.0,0
76338445,0.04431839445223899,28,0,28,0.0,88.0,3.142857142857143,1.2453996981544782,28,1.0,64.12700597591956,10.586637304483453,120.68657956383248,29.18845420302989,0.1746031746031746,0.0,0.0,0
76341498,0.04274322424793703,20,0,20,0.0,60.0,3.0,1.2649110640673518,20,1.0,65.82955415417946,11.898262920275922,120.50641036399111,28.691685795414188,0.15789473684210525,0.0,0.0,0
76344335,0.03935997513043441,32,0,32,0.0,80.0,2.5,1.224744871391589,32,1.0,61.823225384902756,10.460637849300154,119.33160658763525,27.58569567183499,0.14516129032258066,0.0,0.0,0
76345723,0.048298809076770644,32,4,28,0.125,80.0,2.5,1.118033988749895,32,1.0,57.74115438577756,10.220464331204923,112.92337110422191,25.519463725718442,0.13709677419354838,0.0,0.0,0
76353192,0.04558472880381091,20,0,20,0.0,72.0,3.6,1.7435595774162693,20,1.0,60.256263306166474,11.71074873885089,105.65873962241903,25.35165118103317,0.1368421052631579,0.0,0.0,0
76354266,0.039096584268217695,20,0,20,0.0,64.0,3.2,0.9797958971132711,20,1.0,63.04895240693349,12.062911973748479,121.89574313166592,26.687854039757543,0.1368421052631579,0.0,0.0,0
76358451,0.03775697201934822,28,0,28,0.0,96.0,3.4285714285714284,1.178030178747903,28,1.0,61.96961339219959,11.941015617619616,118.54456257179068,27.01229783686002,0.12169312169312169,0.0,0.0,0
76359751,0.04787797702718556,24,0,24,0.0,52.0,2.1666666666666665,1.4624940645653537,24,1.0,62.02275613988532,12.647683251160831,111.33463875849131,26.371192202754564,0.10144927536231885,0.0,0.0,0
76360514,0.027698266041982344,32,4,28,0.125,80.0,2.5,1.224744871391589,32,1.0,57.79823049352341,10.153718009608516,113.39682582124561,25.704301164976663,0.1693548387096774,0.0,0.0,0
76364693,0.046799746057799026,20,0,20,0.0,52.0,2.6,1.9595917942265426,20,1.0,60.74455149177662,14.54358325647022,105.7678492017113,25.810672739458788,0.11578947368421053,0.0,0.0,0
76369073,0.026634604387181647,36,4,32,0.1111111111111111,88.0,2.4444444444444446,1.0657403385139375,36,1.0,59.626141231363874,9.72341414153974,119.14637949517652,26.79274311849875,0.1619047619047619,0.0,0.0,0
76369368,0.03381689486147672,24,0,24,0.0,68.0,2.8333333333333335,1.0671873729054748,24,1.0,59.71305612318632,10.879465735694097,105.37770771022596,25.736018035246364,0.14492753623188406,0.0,0.0,0
76379566,0.0324102306336703,20,0,20,0.0,32.0,1.6,0.7999999999999999,20,1.0,63.52947579092944,15.596447143304399,105.71451252221007,26.212692212356465,0.09473684210526316,0.0,0.0,0
76395944,0.0423176118205062,32,4,28,0.125,100.0,3.125,1.5360257159305635,32,1.0,56.85251410967188,10.656366597082238,105.8955054712154,25.272065084476342,0.1532258064516129,0.0,0.0,0
76397269,0.04865321790262563,20,0,20,0.0,52.0,2.6,1.3564659966250538,20,1.0,64.01300483582146,12.482737420008966,109.501815655068,26.7966727272255,0.11578947368421053,0.0,0.0,0
76404318,0.033183731243959944,28,4,24,0.14285714285714285,108.0,3.857142857142857,0.832993127835043,28,1.0,57.32019479487166,11.80690134533932,111.96203758530255,24.59195489429786,0.10052910052910052,0.0,0.0,0
76404703,0.04195687571433039,32,4,28,0.125,92.0,2.875,1.3635890143294642,32,1.0,59.14550925017104,9.735045571947044,121.7308091256647,26.179583068227924,0.14516129032258066,0.0,0.0,0
76405377,0.040676926920070126,36,0,36,0.0,96.0,2.6666666666666665,1.4142135623730951,36,1.0,61.61109947791348,10.289881499346896,121.16720852664929,27.649235084734997,0.12380952380952381,0.0,0.0,0
76408494,0.039391835440594505,28,0,28,0.0,92.0,3.2857142857142856,1.385051387833237,28,1.0,62.86876155435255,10.82133012576218,123.39037229031486,27.756142247240973,0.13227513227513227,0.0,0.0,0
76416544,0.04193177914902167,20,0,20,0.0,32.0,1.6,0.7999999999999999,20,1.0,64.83149985687574,10.818038323615164,110.34180496364795,27.369301890169663,0.11578947368421053,0.0,0.0,0
76417215,0.02940831861035323,32,4,28,0.125,68.0,2.125,1.165922381636102,32,1.0,57.69634118928002,9.328843528800487,119.60915904617701,25.802748391069404,0.16129032258064516,0.0,0.0,0
76421250,0.04202326487029935,28,4,24,0.14285714285714285,108.0,3.857142857142857,1.2453996981544782,28,1.0,57.82409531859551,10.431104925609414,111.64457715784751,25.061851167397645,0.14285714285714285,0.0,0.0,0
76432784,0.0338395606957803,28,0,28,0.0,64.0,2.2857142857142856,1.385051387833237,28,1.0,62.38872811129947,12.05929847195589,120.26673909907028,27.09620913286751,0.1111111111111111,0.0,0.0,0
76435455,0.047391706820889466,20,0,20,0.0,80.0,4.0,0.8944271909999159,20,1.0,60.36309692936813,12.75770099216667,107.58326407828507,25.561135544144108,0.1368421052631579,0.0,0.0,0
76443885,0.04537096251741263,32,0,32,0.0,56.0,1.75,0.6614378277661477,32,1.0,60.88052137206654,9.134509658521022,119.57155233186467,27.20419474067044,0.14516129032258066,0.0,0.0,0
76448561,0.049850906850297506,36,0,36,0.0,88.0,2.4444444444444446,1.2570787221094175,36,1.0,62.539642177215576,9.99560079167838,130.84445134521258,27.97826777145948,0.11746031746031746,0.0,0.0,0
76451682,0.03047945007430129,24,4,20,0.16666666666666666,44.0,1.8333333333333333,0.3726779962499649,24,1.0,59.402645214568295,10.28316675466301,114.53445862133613,26.003877484896016,0.17391304347826086,0.0,0.0,0
76453508,0.0391836820080294,36,0,36,0.0,68.0,1.8888888888888888,1.3698697784375504,36,1.0,60.36664929470513,10.42351098800526,117.07078681257167,26.539940948612337,0.11746031746031746,0.0,0.0,0
76475049,0.04353405630695546,20,0,20,0.0,40.0,2.0,1.5491933384829668,20,1.0,62.33254010905161,9.723539514691831,120.67543983195243,27.142659593805035,0.1368421052631579,0.0,0.0,0
76475658,0.030176389728007152,28,0,28,0.0,92.0,3.2857142857142856,1.1605769149479945,28,1.0,62.01352328964003,11.786824027969153,117.9726912187077,26.98880027727985,0.08994708994708994,0.0,0.0,0
76476141,0.042061547202920574,28,4,24,0.14285714285714285,84.0,3.0,1.7728105208558367,28,1.0,59.657117319449235,10.164112346704629,119.19817802651697,27.06385156803682,0.164021164021164,0.0,0.0,0
76480194,0.03239715134423146,24,0,24,0.0,84.0,3.5,1.2583057392117916,24,1.0,58.179751802577094,10.62736941107268,97.87123597376139,24.59003388559208,0.10144927536231885,0.0,0.0,0
76480597,0.026084358431016516,20,0,20,0.0,72.0,3.6,1.3564659966250538,20,1.0,65.14239417035571,12.654790421807158,119.45193657612272,27.39594971084859,0.11578947368421053,0.0,0.0,0
76481945,0.03614622972511816,28,0,28,0.0,92.0,3.2857142857142856,1.1605769149479943,28,1.0,59.58385282143829,11.880187384466844,109.74113956199473,26.10772698396882,0.15343915343915343,0.0,0.0,0
76483783,0.03932179429170794,24,0,24,0.0,68.0,2.8333333333333335,1.4624940645653537,24,1.0,60.507181442035936,13.870104576206758,112.13535336564739,25.617208988952022,0.10144927536231885,0.0,0.0,0
76489368,0.0326658602299599,36,4,32,0.1111111111111111,84.0,2.3333333333333335,1.563471919941143,36,1.0,59.73400141877913,9.92080607617113,121.3419036558967,26.598691501118687,0.1365079365079365,0.0,0.0,0
76501130,0.04017121632304293,32,4,28,0.125,60.0,1.875,0.9270248108869579,32,1.0,57.49342227080296,9.634382260670444,107.50739269334781,25.191573703000365,0.12903225806451613,0.0,0.0,0
76501532,0.04012979074261154,36,4,32,0.1111111111111111,64.0,1.7777777777777777,0.6285393610547089,36,1.0,62.67682469161144,9.891917799321666,130.68772002830625,28.247561747533986,0.14285714285714285,0.0,0.0,0
76509046,0.04390218888410944,20,0,20,0.0,52.0,2.6,1.3564659966250536,20,1.0,70.07346313425641,10.444044946826638,129.67639442549694,31.190288988097983,0.17894736842105263,0.0,0.0,0
76510627,0.04288294339063769,20,0,20,0.0,68.0,3.4,1.3564659966250534,20,1.0,62.758729703196515,12.142221999486027,122.8142407847549,26.646961155592226,0.11578947368421053,0.0,0.0,0
76516585,0.03853786601738997,20,0,20,0.0,48.0,2.4,1.4966629547095767,20,1.0,64.24566963182012,12.592061839760195,103.07888574771499,27.522315891658067,0.09473684210526316,0.0,0.0,0
76527854,0.02715269633322734,32,4,28,0.125,84.0,2.625,1.5761900266148114,32,1.0,59.13501838858716,10.481417937679636,113.87600467629308,25.933583720019143,0.14516129032258066,0.0,0.0,0
76528949,0.03293397963992682,32,4,28,0.125,88.0,2.75,1.0897247358851685,32,1.0,56.81690026887039,10.177570739057348,109.74449874662648,25.14672221607475,0.14516129032258066,0.0,0.0,0
76538468,0.04560836827656982,32,4,28,0.125,80.0,2.5,1.5811388300841898,32,1.0,59.06138123754309,9.65209924116711,117.10522401014802,26.685439724085057,0.1693548387096774,0.0,0.0,0
76538658,0.0389619592832809,28,0,28,0.0,80.0,2.857142857142857,0.8329931278350429,28,1.0,62.441459551564144,11.339817797326033,120.5150079709326,27.476830585031962,0.15343915343915343,0.0,0.0,0
76546430,0.03834375869826419,20,0,20,0.0,40.0,2.0,1.5491933384829668,20,1.0,58.80326460779601,10.132269819781698,106.18048603730617,25.53353300952411,0.15789473684210525,0.0,0.0,0
76559251,0.04011569228282916,32,4,28,0.125,96.0,3.0,1.3228756555322954,32,1.0,58.65862708558741,10.635369438060538,111.41211407525353,25.41546548179179,0.11290322580645161,0.0,0.0,0
76593975,0.028348893010727048,32,4,28,0.125,80.0,2.5,1.5,32,1.0,56.1841562582351,10.244623874988266,120.32320300440773,24.94466955738124,0.14516129032258066,0.0,0.0,0
76601546,0.04479677605994124,24,4,20,0.16666666666666666,56.0,2.3333333333333335,1.247219128924647,24,1.0,56.500171190907565,11.412701388590051,109.03833730470518,24.560323242193064,0.14492753623188406,0.0,0.0,0
76615970,0.046780145162144904,20,0,20,0.0,64.0,3.2,0.7483314773547882,20,1.0,63.12310572403862,11.470384509277244,123.25136406638063,27.190237626376444,0.17894736842105263,0.0,0.0,0
76623067,0.044328868176878033,24,0,24,0.0,60.0,2.5,1.118033988749895,24,1.0,66.31445457530474,11.565126340654913,132.0551668154874,29.127660652247084,0.14492753623188406,0.0,0.0,0
76632857,0.04571430973742098,32,4,28,0.125,68.0,2.125,1.165922381636102,32,1.0,60.03342551594241,10.208157759750357,112.00494749993496,26.236178648120625,0.12903225806451613,0.0,0.0,0
76638881,0.037670194900351534,36,8,28,0.2222222222222222,76.0,2.111111111111111,1.3698697784375504,36,1.0,58.28520133077166,9.83088907208594,124.181065863325,26.21657062382505,0.14285714285714285,0.0,0.0,0
76645729,0.02531924589624213,32,4,28,0.125,72.0,2.25,1.479019945774904,32,1.0,60.71675780649957,9.092349286892484,120.42739364516568,27.03590043228837,0.12096774193548387,0.0,0.0,0
76657754,0.04830935511918294,28,0,28,0.0,88.0,3.142857142857143,1.6413036132965795,28,1.0,61.425091411874845,12.119017947720826,115.46201998668307,27.03625251157267,0.13227513227513227,0.0,0.0,0
76670723,0.03234461982700816,20,0,20,0.0,64.0,3.2,0.39999999999999997,20,1.0,61.413567355561945,13.503959008879361,127.50394327342474,26.130406567455985,0.1368421052631579,0.0,0.0,0
76674529,0.03642544339195104,24,0,24,0.0,60.0,2.5,1.2583057392117916,24,1.0,60.21085526700907,11.530012819536545,108.42116847424911,25.88291386530993,0.13043478260869565,0.0,0.0,0
76682997,0.04414382517937031,20,0,20,0.0,60.0,3.0,1.6733200530681511,20,1.0,64.39621835934486,14.84431871514495,113.07930636963602,26.636614384089587,0.07368421052631578,0.0,0.0,0
76686494,0.035130021397522096,24,4,20,0.16666666666666666,64.0,2.6666666666666665,1.1055415967851334,24,1.0,61.09820114991519,11.143304355237799,117.6193965670874,26.046037767332308,0.13043478260869565,0.0,0.0,0
76697550,0.036070186491388954,28,0,28,0.0,76.0,2.7142857142857144,1.577908716741037,28,1.0,58.1887640636303,10.09496578214615,104.21224834534215,25.12510246612866,0.12169312169312169,0.0,0.0,0
76744055,0.033603096283197235,32,4,28,0.125,92.0,2.875,1.5360257159305635,32,1.0,57.7678301081956,10.539956128645011,107.68765795546892,25.348707285354106,0.12903225806451613,0.0,0.0,0
