episode_id,omega,n_planets,n_orbital,orbital_share,size_bucket,mean_orbital_dist_from_sun,max_orbital_dist_from_sun,prod_total,prod_mean,prod_std,n_neutral_start,neutral_prod_share,mean_inter_dist,min_inter_dist,max_inter_dist,std_inter_dist,sun_blockage_share,home_to_nearest_neutral_median,home_to_home_median,n_home
76489368,0.0326658602299599,36,16,0.4444,large,32.744,38.288,84.0,2.3333333333333335,1.563471919941143,32,0.9524,59.734,9.921,121.342,26.599,0.1365,10.36,38.05,4
76501130,0.04017121632304293,32,16,0.5,medium,34.3,38.611,60.0,1.875,0.9270248108869579,28,0.9333,57.493,9.634,107.507,25.192,0.129,13.913,51.949,4
76501532,0.04012979074261154,36,16,0.4444,large,36.143,39.549,64.0,1.7777777777777777,0.6285393610547089,34,0.9375,62.677,9.892,130.688,28.248,0.1429,10.485,107.558,2
76509046,0.04390218888410944,20,4,0.2,small,34.711,34.711,52.0,2.6,1.3564659966250536,18,0.9615,70.073,10.444,129.676,31.19,0.1789,10.791,129.676,2
76510627,0.04288294339063769,20,8,0.4,small,34.014,37.33,68.0,3.4,1.3564659966250534,16,0.7647,62.759,12.142,122.814,26.647,0.1158,20.617,70.529,4
76516585,0.03853786601738997,20,4,0.2,small,37.129,37.129,48.0,2.4,1.4966629547095767,16,0.75,64.246,12.592,103.079,27.522,0.0947,12.592,70.5,4
76527854,0.02715269633322734,32,12,0.375,medium,31.546,36.786,84.0,2.625,1.5761900266148114,30,0.9286,59.135,10.481,113.876,25.934,0.1452,10.481,95.981,2
76528949,0.03293397963992682,32,16,0.5,medium,33.158,38.208,88.0,2.75,1.0897247358851685,30,0.9773,56.817,10.178,109.744,25.147,0.1452,10.178,76.416,2
76538468,0.04560836827656982,32,16,0.5,medium,35.648,38.987,80.0,2.5,1.5811388300841898,28,0.85,59.061,9.652,117.105,26.685,0.1694,10.876,52.911,4
76538658,0.0389619592832809,28,8,0.2857,medium,30.701,32.651,80.0,2.857142857142857,0.8329931278350429,24,0.85,62.441,11.34,120.515,27.477,0.1534,11.854,68.461,4
76546430,0.03834375869826419,20,8,0.4,small,32.618,35.201,40.0,2.0,1.5491933384829668,16,0.8,58.803,10.132,106.18,25.534,0.1579,10.132,49.782,4
76559251,0.04011569228282916,32,12,0.375,medium,31.238,36.196,96.0,3.0,1.3228756555322954,30,0.9375,58.659,10.635,111.412,25.415,0.1129,13.535,72.391,2
76593975,0.028348893010727048,32,16,0.5,medium,31.421,36.317,80.0,2.5,1.5,28,0.95,56.184,10.245,120.323,24.945,0.1452,10.245,44.797,4
76601546,0.04479677605994124,24,12,0.5,small,31.648,39.109,56.0,2.3333333333333335,1.247219128924647,22,0.9286,56.5,11.413,109.038,24.56,0.1449,13.685,109.038,2
76615970,0.046780145162144904,20,8,0.4,small,34.556,37.27,64.0,3.2,0.7483314773547882,16,0.75,63.123,11.47,123.251,27.19,0.1789,11.47,52.707,4
76623067,0.044328868176878033,24,8,0.3333,small,33.97,36.869,60.0,2.5,1.118033988749895,20,0.8667,66.314,11.565,132.055,29.128,0.1449,12.956,93.377,4
76632857,0.04571430973742098,32,12,0.375,medium,32.562,36.664,68.0,2.125,1.165922381636102,28,0.7647,60.033,10.208,112.005,26.236,0.129,14.023,69.788,4
76638881,0.037670194900351534,36,20,0.5556,large,34.404,40.741,76.0,2.111111111111111,1.3698697784375504,32,0.8947,58.285,9.831,124.181,26.217,0.1429,10.593,57.617,4
76645729,0.02531924589624213,32,12,0.375,medium,33.0,37.483,72.0,2.25,1.479019945774904,28,0.7222,60.717,9.092,120.427,27.036,0.121,12.455,72.638,4
76657754,0.04830935511918294,28,12,0.4286,medium,35.865,38.215,88.0,3.142857142857143,1.6413036132965795,24,0.9545,61.425,12.119,115.462,27.036,0.1323,12.51,81.644,4
76670723,0.03234461982700816,20,8,0.4,small,30.52,32.759,64.0,3.2,0.39999999999999997,18,0.9062,61.414,13.504,127.504,26.13,0.1368,13.504,56.562,2
76674529,0.03642544339195104,24,8,0.3333,small,32.641,36.147,60.0,2.5,1.2583057392117916,20,0.7333,60.211,11.53,108.421,25.883,0.1304,18.457,70.024,4
76682997,0.04414382517937031,20,4,0.2,small,34.018,34.018,60.0,3.0,1.6733200530681511,16,0.9333,64.396,14.844,113.079,26.637,0.0737,18.469,69.494,4
76686494,0.035130021397522096,24,8,0.3333,small,31.259,36.833,64.0,2.6666666666666665,1.1055415967851334,20,0.8125,61.098,11.143,117.619,26.046,0.1304,11.143,70.065,4
76697550,0.036070186491388954,28,12,0.4286,medium,33.412,38.395,76.0,2.7142857142857144,1.577908716741037,24,0.7368,58.189,10.095,104.212,25.125,0.1217,16.102,70.748,4
76744055,0.033603096283197235,32,16,0.5,medium,33.772,38.642,92.0,2.875,1.5360257159305635,28,0.9565,57.768,10.54,107.688,25.349,0.129,10.54,76.147,4
